"ID","TARGET"
2,0.0165208764374256
5,0.00847725570201874
6,0.00598027044907212
7,0.0334652625024319
9,0.013027673587203
11,0.0334652625024319
12,0.0428193397819996
15,0.031344223767519
16,0.0168787147849798
17,0.014762663282454
19,0.0166449844837189
21,0.0179792121052742
22,0.0133885908871889
24,0.0156002324074507
27,0.0285744741559029
28,0.0204906221479177
30,0.0284939967095852
33,0.0156002324074507
35,0.01525236107409
37,0.00623376946896315
38,0.00755722681060433
40,0.0334652625024319
41,0.071814626455307
44,0.039160318672657
46,0.00827397685497999
47,0.0168201979249716
48,0.00844598654657602
50,0.0165424440056086
52,0.0310340356081724
53,0.0334652625024319
55,0.0334652625024319
57,0.00730802398175001
58,0.012290739454329
59,0.0334652625024319
62,0.00608125049620867
63,0.0166449844837189
64,0.013027673587203
65,0.0108120152726769
67,0.01525236107409
69,0.0106962043792009
70,0.0165220703929663
71,0.362630486488342
72,0.0199825931340456
73,0.0115058282390237
76,0.0349701903760433
78,0.0106211481615901
79,0.0116462083533406
81,0.00593596324324608
85,0.0159227177500725
86,0.0166449844837189
89,0.00706077553331852
94,0.0334652625024319
96,0.0166449844837189
97,0.0203871876001358
98,0.0134007269516587
99,0.0195679012686014
100,0.0548450946807861
103,0.0334652625024319
104,0.012556373141706
108,0.00981261022388935
110,0.0159994903951883
112,0.0114326598122716
114,0.0195679012686014
116,0.0159774720668793
117,0.0409142002463341
119,0.00898103043437004
120,0.00733941094949841
121,0.0108004910871387
123,0.00952641293406487
124,0.01525236107409
126,0.0116368643939495
128,0.0134007269516587
129,0.0174224823713303
133,0.00712611014023423
138,0.0140288462862372
147,0.0334652625024319
149,0.0106040695682168
158,0.00844598654657602
160,0.0166449844837189
164,0.00753661571070552
167,0.0145853748545051
168,0.0320480428636074
174,0.0103495512157679
181,0.0108453426510096
185,0.015272619202733
187,0.00655265431851149
189,0.00752615090459585
190,0.00811481196433306
194,0.0251830480992794
197,0.311748892068863
198,0.0334652625024319
201,0.00873513519763947
205,0.00872483942657709
208,0.0156195182353258
211,0.0145896235480905
216,0.0334652625024319
219,0.0276085454970598
223,0.0101616214960814
224,0.0334652625024319
226,0.0334652625024319
229,0.0128493988886476
230,0.00516505446285009
237,0.016077283769846
238,0.031344223767519
240,0.0237627811729908
243,0.0128174014389515
245,0.0193719249218702
246,0.0334652625024319
247,0.014531584456563
248,0.0128052486106753
249,0.0156002324074507
250,0.0195679012686014
251,0.0116368643939495
255,0.019439185038209
256,0.0112368920817971
257,0.0174224823713303
260,0.0646704062819481
261,0.00907627958804369
263,0.031344223767519
264,0.0334652625024319
267,0.0230635982006788
268,0.00618995632976294
272,0.0157807990908623
274,0.0113693326711655
275,0.0287180300801992
277,0.0195679012686014
278,0.0334652625024319
280,0.0125523414462805
281,0.0208279527723789
282,0.0128207914531231
283,0.0100438827648759
284,0.0187728852033615
286,0.0308423638343811
290,0.015970665961504
291,0.0170520283281803
293,0.0334652625024319
295,0.0609361082315445
297,0.0108004910871387
298,0.0334652625024319
300,0.0158062670379877
304,0.0155337704345584
305,0.088550828397274
308,0.0114774061366916
309,0.0156002324074507
310,0.0105530880391598
312,0.0159658715128899
313,0.0334652625024319
315,0.0151965189725161
317,0.0049939421005547
318,0.031344223767519
321,0.0106872925534844
323,0.0197534821927547
325,0.00667472090572119
326,0.0334652625024319
327,0.0389419794082642
328,0.022339278832078
329,0.0140923643484712
330,0.0156909935176373
331,0.00559936370700598
334,0.0246364567428827
335,0.0137852150946856
336,0.00767909688875079
337,0.0160085540264845
338,0.0195679012686014
339,0.0334652625024319
341,0.0350154861807823
343,0.122435159981251
346,0.0129662118852139
348,0.0165220703929663
350,0.0228419285267591
351,0.00779966870322824
352,0.0334652625024319
357,0.0230753943324089
358,0.01525236107409
360,0.00633506616577506
361,0.0334652625024319
364,0.0203731209039688
365,0.0113533716648817
366,0.0064610131084919
367,0.03142424300313
368,0.0151253221556544
370,0.0165220703929663
372,0.00835600402206182
376,0.0112504102289677
377,0.00903380569070578
379,0.0161966029554605
380,0.0334652625024319
381,0.0346381105482578
385,0.0145896235480905
386,0.01525236107409
389,0.01968914270401
391,0.0165439806878567
392,0.0145896235480905
393,0.0166449844837189
395,0.00582886720076203
396,0.0149226170033216
397,0.0159198921173811
398,0.0100674265995622
399,0.0133687704801559
400,0.00808299146592617
401,0.0105960080400109
403,0.00901698507368565
405,0.00536889769136906
406,0.0166449844837189
409,0.0334652625024319
411,0.0162177085876465
413,0.0128750819712877
418,0.00641210051253438
419,0.0334652625024319
422,0.0334652625024319
424,0.0514705963432789
425,0.00878142006695271
427,0.0166449844837189
430,0.0113412830978632
431,0.0334652625024319
434,0.0334652625024319
435,0.01525236107409
437,0.0334652625024319
438,0.00688375812023878
439,0.0334652625024319
442,0.0166449844837189
446,0.0166449844837189
450,0.013813410885632
451,0.0334652625024319
452,0.00751557992771268
454,0.00659261923283339
455,0.0091586634516716
463,0.0334652625024319
464,0.0069367652758956
465,0.0166449844837189
467,0.031344223767519
468,0.0142067577689886
470,0.0111171677708626
472,0.040376078337431
473,0.0334652625024319
475,0.0142664285376668
476,0.0196631513535976
479,0.0334652625024319
481,0.0341418832540512
483,0.0159658715128899
484,0.00798742845654488
486,0.0159658715128899
487,0.01525236107409
491,0.0166449844837189
494,0.0166449844837189
495,0.00500811217352748
497,0.00815827772021294
498,0.126180425286293
499,0.0172923300415277
503,0.0334652625024319
504,0.0184600707143545
505,0.0119924368336797
506,0.0111226681619883
507,0.00613611750304699
508,0.0334652625024319
509,0.0334652625024319
510,0.00655105942860246
511,0.123599894344807
512,0.010565023869276
516,0.00488940393552184
518,0.0166449844837189
519,0.00593985570594668
520,0.0112918047234416
521,0.01525236107409
522,0.00671423180028796
524,0.071814626455307
525,0.0165290758013725
526,0.0166449844837189
528,0.0334652625024319
529,0.018920186907053
531,0.00948226824402809
532,0.0646704062819481
534,0.0101262237876654
536,0.00644801137968898
539,0.0432991832494736
540,0.00808681175112724
541,0.01525236107409
542,0.0334652625024319
545,0.00508422963321209
546,0.0166449844837189
552,0.00670854514464736
556,0.0106850182637572
557,0.0166449844837189
559,0.00807253085076809
562,0.0050720707513392
563,0.00867941975593567
565,0.0223347954452038
569,0.0108877699822187
570,0.0140288462862372
574,0.00992767792195082
575,0.0134097449481487
585,0.00706077553331852
589,0.00557110318914056
590,0.00786055438220501
592,0.0334652625024319
593,0.00656581623479724
594,0.0091785816475749
595,0.0334652625024319
597,0.0124943638220429
601,0.00514088897034526
603,0.01525236107409
604,0.01087595988065
605,0.0163297466933727
607,0.0166449844837189
608,0.0252346601337194
610,0.0334652625024319
612,0.34653902053833
613,0.00688721099868417
615,0.0054780044592917
616,0.0326197780668736
617,0.0147328423336148
619,0.0112624038010836
620,0.031344223767519
621,0.00674853613600135
624,0.00552936922758818
625,0.0093220230191946
628,0.0145896235480905
629,0.0334652625024319
630,0.0166449844837189
632,0.136306062340736
634,0.00517397606745362
637,0.031344223767519
638,0.0175637230277061
642,0.00641283905133605
643,0.0416884943842888
644,0.0133623136207461
646,0.0116368643939495
655,0.154272630810738
660,0.0334652625024319
664,0.00533483130857348
665,0.00964900013059378
666,0.01525236107409
670,0.0334652625024319
671,0.0334652625024319
672,0.0155102787539363
675,0.0068077864125371
676,0.0133041562512517
677,0.0334652625024319
678,0.00659614894539118
680,0.0166449844837189
683,0.031344223767519
684,0.0334652625024319
685,0.0159658715128899
691,0.0457882285118103
693,0.00573588954284787
696,0.00685627991333604
698,0.0303331222385168
699,0.0334652625024319
700,0.0149814495816827
703,0.00857025012373924
704,0.0630763545632362
705,0.0169931706041098
707,0.031344223767519
709,0.00984589010477066
711,0.0331348031759262
713,0.0334652625024319
716,0.01525236107409
719,0.0172923300415277
721,0.0166449844837189
722,0.00497603788971901
723,0.0261313077062368
724,0.00557329878211021
727,0.0180863197892904
728,0.0334652625024319
729,0.0196631513535976
733,0.0334652625024319
736,0.0104504842311144
739,0.00730722490698099
742,0.0334652625024319
743,0.0142458491027355
744,0.00681740045547485
745,0.0334652625024319
747,0.0129979960620403
749,0.0200540311634541
750,0.01525236107409
751,0.00847719144076109
752,0.0246282778680325
755,0.0113412830978632
756,0.00664745736867189
762,0.00759093277156353
763,0.0334652625024319
764,0.00632594199851155
765,0.0108499685302377
766,0.0166449844837189
769,0.00844598654657602
770,0.0331623665988445
773,0.00844598654657602
774,0.0172939281910658
776,0.0112624038010836
777,0.0166449844837189
778,0.0194679908454418
779,0.0334652625024319
780,0.01525236107409
781,0.0108791161328554
786,0.0174087174236774
788,0.00571919465437531
794,0.0334652625024319
796,0.031344223767519
801,0.0154143162071705
802,0.00637010764330626
803,0.0290102865546942
804,0.01525236107409
805,0.0134007269516587
809,0.0112780993804336
810,0.0334652625024319
817,0.01525236107409
819,0.0113170081749558
821,0.0166449844837189
824,0.0334652625024319
825,0.0164189804345369
826,0.0334652625024319
830,0.0114491144195199
831,0.0174813531339169
832,0.0145896235480905
833,0.00621166592463851
837,0.0334652625024319
839,0.0116368643939495
840,0.0111434254795313
841,0.00958537124097347
842,0.0167643893510103
843,0.0133438929915428
844,0.011298562400043
845,0.0166449844837189
848,0.0209200829267502
853,0.0340575613081455
854,0.0111301811411977
855,0.0166449844837189
856,0.00736669357866049
861,0.0172904580831528
865,0.0334652625024319
866,0.0108004910871387
867,0.00767216319218278
870,0.00970889814198017
871,0.0334652625024319
872,0.0334652625024319
873,0.0334652625024319
