"ID","TARGET"
2,0.0150824645534158
5,0.0085851363837719
6,0.00744589185342193
7,0.0431624948978424
9,0.0130658829584718
11,0.0431624948978424
12,0.0486019290983677
15,0.0391008071601391
16,0.0196783132851124
17,0.0147270783782005
19,0.0152953052893281
21,0.0150346048176289
22,0.0148576879873872
24,0.0143363764509559
27,0.0192727334797382
28,0.0222882684320211
30,0.0307744760066271
33,0.0143363764509559
35,0.0148352030664682
37,0.010132267139852
38,0.0109612410888076
40,0.0431624948978424
41,0.0828932151198387
44,0.0459765084087849
46,0.014076036401093
47,0.0178299974650145
48,0.008685152977705
50,0.0137445703148842
52,0.040682714432478
53,0.0431624948978424
55,0.0431624948978424
57,0.0127677554264665
58,0.0451964698731899
59,0.0431624948978424
62,0.00803789682686329
63,0.0152953052893281
64,0.0130658829584718
65,0.00958895310759544
67,0.0143363764509559
69,0.0136715518310666
70,0.0146235628053546
71,0.269296377897263
72,0.0264149773865938
73,0.0114614088088274
76,0.0315373353660107
78,0.00984793622046709
79,0.0258089397102594
81,0.0103361289948225
85,0.0138181084766984
86,0.0152953052893281
89,0.00725005473941565
94,0.0431624948978424
96,0.0152953052893281
97,0.0244326572865248
98,0.013393416069448
99,0.028361614793539
100,0.0725086331367493
103,0.0431624948978424
104,0.0197372063994408
108,0.0167314801365137
110,0.0160749442875385
112,0.0112484311684966
114,0.028361614793539
116,0.0184522923082113
117,0.0278206001967192
119,0.0108070243149996
120,0.00709304586052895
121,0.00958895310759544
123,0.0159507673233747
124,0.0143363764509559
126,0.0112337088212371
128,0.013393416069448
129,0.0152953052893281
133,0.0138534819707274
138,0.013393416069448
147,0.0431624948978424
149,0.0140778692439198
158,0.00898913666605949
160,0.0152953052893281
164,0.00853894371539354
167,0.0280625279992819
168,0.0441847704350948
174,0.0127310482785106
181,0.0257058180868626
185,0.0129505740478635
187,0.00884503871202469
189,0.0115259010344744
190,0.0114164436236024
194,0.0227790381759405
197,0.301178604364395
198,0.0431624948978424
201,0.012358964420855
205,0.0128564350306988
208,0.0133863864466548
211,0.0134018370881677
216,0.0431624948978424
219,0.0171729419380426
