"ID","TARGET"
2,0.0425030011683702
5,0.0513919480144978
6,0.003305968712084
7,0.0108423214405775
9,0.0029021737864241
11,0.237417198717594
12,0.0349090937525034
15,0.170912869274616
16,0.0248786266893148
17,0.0238075098022819
19,0.0225107716396451
21,0.00352328456938267
22,0.020446453243494
24,0.0138135622255504
27,0.0113876485265791
28,0.0206966884434223
30,0.118386998772621
33,0.00385216274298728
35,0.0135203546378762
37,0.0218026707880199
38,0.0181645574048162
40,0.184122502803802
41,0.0302143217995763
44,0.00928357592783868
46,0.0588771104812622
47,0.00910221436060965
48,0.00408207403961569
50,0.00647602346725762
52,0.171846650540829
53,0.00856199814006686
55,0.0263251662254333
57,0.00316841993480921
58,0.0108902512583882
59,0.0148412217386067
62,0.0279435189440846
63,0.0107596190646291
64,0.0246992399916053
65,0.0160900731571019
67,0.0181803777813911
69,0.0511886030435562
70,0.00378594733774662
71,0.0291049545630813
72,0.00456959230359644
73,0.00370872113853693
76,0.00557495141401887
78,0.00427625211887062
79,0.0230330247431993
81,0.00325050274841487
85,0.0114083443768322
86,0.00438610918354243
89,0.0366931008175015
94,0.115405783057213
96,0.00445274903904647
97,0.0185337755829096
98,0.00332965911366045
99,0.0191428870894015
100,0.244381576776505
103,0.0792511999607086
104,0.00748762744478881
108,0.0142434427980334
110,0.00323574873618782
112,0.0253195473924279
114,0.0504673132672906
116,0.0150772775523365
117,0.00913863861933351
119,0.00620725378394127
120,0.00614924263209105
121,0.00261704088188708
123,0.0237882882356644
124,0.0309118712320924
126,0.00267918827012181
128,0.0127567369490862
129,0.0817978158593178
133,0.0380129283294082
138,0.0238569416105747
147,0.0223163133487105
149,0.0224476996809244
158,0.00390727794729173
160,0.0076287651900202
164,0.0342873837798834
167,0.0624975841492414
168,0.0173974591307342
174,0.0109625803306699
181,0.019166387617588
185,0.0352214314043522
187,0.00488133844919503
189,0.0115164313465357
190,0.0510033443570137
194,0.00766766490414739
197,0.046290623024106
198,0.019657950848341
201,0.0443743690848351
205,0.00911484193056822
208,0.132090076804161
211,0.0110822394490242
216,0.0332030896097422
219,0.0506048314273357
223,0.00749205471947789
224,0.1122044660151
226,0.0148643301799893
229,0.0112514933571219
230,0.0149249532260001
237,0.0210434193722904
238,0.021518218331039
240,0.0696823596954346
243,0.00325999967753887
245,0.138305280357599
246,0.222444020211697
247,0.00599365355446935
248,0.0153346811421216
249,0.00392357993405312
250,0.285159528255463
251,0.00271279294975102
255,0.0912923328578472
256,0.025078559294343
257,0.0816686823964119
260,0.162188097834587
261,0.00807312619872391
263,0.194536961615086
264,0.161957435309887
267,0.00759691162966192
268,0.0165523146279156
272,0.00758397835306823
274,0.00967548741027713
275,0.00786744873039424
277,0.276819139719009
278,0.310003459453583
280,0.00748492567799985
281,0.0265927757136524
282,0.10312432795763
283,0.0103040607646108
284,0.055905856192112
286,0.0183467026799917
290,0.0194959710352123
291,0.0330411912873387
293,0.034044579602778
295,0.0680151600390673
297,0.00245567178353667
298,0.0701547265052795
300,0.00500334287062287
304,0.00548779428936541
305,0.00675080285873264
308,0.00402207765728235
309,0.00764337158761919
310,0.00615724362432957
312,0.0313552161678672
313,0.156188517808914
315,0.00902401166968048
317,0.0274811051785946
318,0.028546123765409
321,0.0118290525861084
323,0.0614783056080341
325,0.00888728001154959
326,0.0143536878749728
327,0.017136697191745
328,0.0905844569206238
329,0.018552397377789
330,0.00369391904678196
331,0.00941857509315014
334,0.0312087200582027
335,0.00779330264776945
336,0.0554051771759987
337,0.00529523123987019
338,0.0549377081915736
339,0.0149832936003804
341,0.23100633174181
343,0.0203032186254859
346,0.00323777797166258
348,0.00424699136056006
350,0.141626566648483
351,0.00387460447382182
352,0.0189871676266193
357,0.048399293795228
358,0.012173886410892
360,0.00553620327264071
361,0.0146295223385096
364,0.0237897895276546
365,0.0330364415422082
366,0.019463827367872
367,0.00733085628598928
368,0.0102795108687133
370,0.00419828970916569
372,0.00435878289863467
376,0.00224121403880417
377,0.00420555681921542
379,0.0167887820862234
380,0.0120821702294052
381,0.0723900496959686
385,0.013738036621362
386,0.0374178644269705
389,0.0513809248805046
391,0.0600625835359097
392,0.00494607607834041
393,0.0124845528043807
395,0.0207246001809835
396,0.0119987488724291
397,0.00295948178973049
398,0.0188409010879695
399,0.0492369271814823
400,0.0105897143948823
401,0.0139087112620473
403,0.00759409321472049
405,0.0286663379520178
406,0.0221212757751346
409,0.00835077930241823
411,0.0142551683820784
413,0.00413289340212941
418,0.00470430636778474
419,0.0113713634200394
422,0.0189871676266193
